,Comment,Label
94,"Mình đọc sách lâu rồi nên cũng ko nhớ rõ chi tiết. Nhưng lúc xem phim này cũng thấy ko tới, ko ấn tượng. Vinh thì yếu đuối như Ngạn (bản phim), ko có j sâu sắc cả. Phim ko đến mức tệ, nhưng câu chuyện ko đủ ấn tượng cũng ko đủ giải trí. Đó giờ phim chuyển thể từ truyện của bác NNA chắc chỉ có Cô gái đến từ hôm qua là ổn nhất. Theo mình là vậy",negative
95,Từ 1 câu chuyện ngôn tình lên phim thành ngôn lù,negative
96,Hay quá,positive
97,"Mình xem thì thấy nhân vật Vinh thật sự rất rất chi là nhu nhược, nhu nhược đến mức khó chịu luôn ấy rất chi là không thực tế.",negative
98,"Đơn giản chỉ là điện ảnh Việt thiếu kiến thức, tâm huyết, cảm giác như chính đạo diễn còn k hiểu hết chiều sâu của nhân vật. Chỉ làm phim bởi vì cuốn sách đó nổi tiếng, và chỉ đọc 1 lần.",negative
99,Phim nhạt và thiếu thuyết phục. Nội dung na ná những phim trước . Toàn mấy thằng đểu làm con người ta phễnh bụng rồi bỏ đi không thèm ngoảnh lại và chẳng có lý do để quay trở lại. Nội dung qya nhàm. Đi xem cho bõ thừa tiền thì được còn đói ăn thì xem đễn phim thứ tư thấy phí tiền và nhạt.,negative
100,Người phê bình thật sâu sắc và có đầy đủ kiến thức về nghệ thuật thứ bảy của quốc tế và Việt Nam! Lâu lắm mới xem phim Việt nhưng thật thất vong với biên kịch và đạo diễn. Không chê các diễn viên vì họ được tạo ra bởi các đạo diễn và biên kịch. Chỉ thấy buồn vì mất thời gian đi xem phim Việt nhạt!!!!,negative
101,"Mình tự hỏi ai là người soạn nội dung cho video này mà đúng ý mình tới nhue thế. Là người đọc sách rồi ra rạp xem phim, mình thực sự rất mê những cảnh đồng quê , nhưng nội dung phim thì thực sự không như mình kỳ vọng nếu không nói là vô cùng thất vọng. Cuốn sách mình ấp ủ , tấm tắc khen vì cái hay của các nhân vật mà lên phim thì thấy đơn giản .Cảm ơn phê phim",neutral
102,Đúng vậy ạ. Không phải cứ khoác lên chiếc đồng phục là thành thiếu niên tuổi 17 biết yêu. Lựa chọn diễn viên thật sự đối với em là thấy không hợp lắm ạ. Với kiểu họ cố diễn ra cái mộc mạc nhưng nó lại cảm giác đó là diễn là công nghiệp. Chứ không cảm giác lắm(em hơi kém trong diễn đạt). Với lời thoại nó cứ kiểu không có đời không có thực vậy ạ,negative
103,Có ai để ý là điểm chung của 2 bộ phim Mắt Biếc và NXCMTT là về đoạn kết ko.mắt biếc thì đoạn Hà Lan chạy theo chuyến tàu trở Ngạn còn NXCMTT thì là cảnh Vinh bắt xe quay về nhà.cả 2 phân đoạn phải dùng từ Ngu đến từ nhà lm phim.,negative
104,"Thật sự mà nói mình thấy phim nhiều chi tiết mà người chưa đọc truyện sẽ thấy hơi không logic, ngoài cái đó ra thì phim bám sát hơn nguyên tác, thông điệp cuối phim hay hơn nhiều so với phim Mắt Biếc, bởi truyện Mắt Biếc tuy có tình tiết và thông điệp rất hay nhưng khi lên phim thì bị nhồi thêm vài tình tiết khác như nhân vật Hồng, Hà Lan chạy theo Ngạn, làm cho kết phim có thông điệp không trọn vẹn và sai so với truyện",negative
105,Ms coi hôm qua xong. Cá nhân mình thấy phim hay.,positive
106,Là một người chưa đọc truyện mình thấy phim hay và dễ hiểu,positive
107,Mình đọc truyện từ trước rồi nên cũng kh kì vọng gì nhiều. So với mấy phim VN gần đây thì theo mình phim vậy là rất ổn rồi đó 🥹. Phim Việt để bớt khắc khe hơn thì chắc chỉ nên so sánh với các phim Việt khác. Chứ thật sự đem đặt chung với các bộ đình đám khác thì có lẽ hơi hụt hơi thật,positive
108,"lại một lần nữa, ta thấy độ khó khi chuyển thể truyện của NNA nói riêng và các tác phẩm văn học nói chung",neutral
109,"Trời ơi đúng là nói nỗi lòng tuiiii. Đọc sách xong từ lâu rùi, xong tới lúc xem phim thì bị bất ngờ dữ dội luôn...",neutral
110,"“Thưa mẹ con đi” rất hay. Gia đình mình xem đều đồng cảm tất cả nhân vật trong phim. Rất đời, rất thực.",positive
111,"Vấn đề duy nhất của mình là thực lực 2 nam chính chưa đủ để dùng nhiều góc cận đến thế, cộng thêm ngoại hình không ""cấp 3"" cũng chưa đủ U40. Thành ra lúc xem, mỗi lần cận mặt mình lại thấy ngưa ngứa, khó tập trung vào cốt truyện. Và công nhận là thoại sến thật. Đối với mình thì trải nghiệm xem ""Mắt biếc"" nhỉnh hơn hẳn lần xem ""Nxcmtt"" này.",negative
112,"Hỏi ngược lại tư duy khán giả Việt thì mình cũng muốn hỏi là tại sao k học từ kinh nghiệm trong phim Đêm tối rực rỡ, mà làm phim này? Thực sự, mình đồng ý với Phê phim là làm phim như vậy k ổn, khán giả thích giải trí nhưng cũng rất ngại bản thân mình bị nghe cái sự lặp đi lặp lại nhàm chán, k có tư duy, hay nói theo 1 cách chợ búa là ngu đi. Vậy nên thẳng thắn mà rằng, nếu k chịu học theo C.Nolan, James Cameron hoặc như bao đạo diễn có phim để đời, kinh điển khác, ông k đặt cái mốc lên 10 để có thể cố lên 8, mà chỉ 5, 6 thôi thì sẽ mãi mãi k thể nào lên 7.",neutral
113,"giờ mỗi tối đang nghe lại cuốn sách này của nhà văn nguyễn nhật ánh, thật sự rất hay",positive
114,Xem hết muốn lộn cái bàn,negative
115,"NXCMCT là 1 trong những tác phẩm của bác Ánh mà mình thích nhất. Thật sự đã đọc rất nhiều lần nhưng mình vẫn không khỏi ray rứt với mối tình tay ba này. Nhưng khi xem phim, mình thấy chưa ""đã"", cảm xúc của phim truyền tải nó không được đầy đủ như truyện và điều mình thắc mắc cũng giống Phê Phim, là phần viết thêm của bé Su trong truyện không hề có trong phim, điều đó làm mình có cảm giác Phúc như 1 kẻ thất bại đang chạy trốn vậy. Nhưng dù sao thì đây cũng là 1 bộ phim đẹp và nhẹ nhàng, và mình nghĩ nó sẽ ok với những người chưa đọc tác phẩm gốc.",neutral
116,Đọc sách thấy truyện hay bao nhiêu nhưng xem phim dở bấy nhiêu,negative
117,"QHTD ko an toàn trước khi đủ 18 tuổi, tông xe người rồi bỏ trốn, dụ dỗ bạn vợ mình bỏ chồng theo mình, bỏ ông nội tai biến ko quan tâm rồi về sơn vài nét trên mộ… tam quan của mình hay là biên kịch có vấn đề zợ",negative
118,Diễn viên ngọc xuân có nét giống oanh kiều đến nỗi mình suýt nhầm. Nếu nói là hai chị em mình cũng tin 😅,neutral
119,"mình đã đọc truyện trên dưới 10 lần, và khẳng định đây là một trong những tác phẩm văn học mình thích nhất, dù có nằm trong bản xếp hạng cùng những thể loại lôi cuốn hơn. hôm nay xem phim mình cũng thất vọng. mọi thứ cứ trôi tuột đi, và những phân cảnh cảm động, hấp dẫn nhất của truyện cũng bị thay thế nhạt nhoà. mình coi phim mà không ngừng suy nghĩ ""Ủa, cảnh này chỉ vậy thôi hả?"". mình ấn tượng với playlist của phim nhưng khi đi xem mình lại thấy các OST cũng không được tận dụng tối đa để cảm xúc của khán giả lên được cao trào. đoạn kết cũng gần như mất đi hết tinh thần của bản gốc, nó mờ mịt, và không thể làm hài lòng được khán giả. thực sự đi xem có lẽ vì mình muốn thoả lòng được nhìn thấy Vinh, Phúc, và Miền được hình tượng hoá, muốn thấy bằng mắt những cử chỉ, hành động, ánh mắt của họ, còn lại phim không đọng lại trong trái tim mình nhiều.",positive
120,"Nói thật , nhiều bạn kêu phê phim nặng lời , nhưng nói thật lòng , cái tên nguyễn nhật ánh là thứ đưa mình ra rạp . 1 bộ phim tình cảm việt nam , diễn viên ko quá đình đám , chủ đề thì ko có mới , thứ hút khán giả nhiều nhất là , đây là chuyển thể của Nguyễn Nhật Ánh , tuổi thơ của bao người . Tác phẩm của Bác Ánh , có 1 đặc điểm , ko cầu kỳ , ko quá hoa mỹ , nhưng nó đời , đi rất sâu vào nội tâm nhân vật . 
Chuyển thể mà làm ko tới nơi thì ko ai khen nổi đâu",positive
121,tôi là một trong những người mua quyển này đầu tiên bản limited và đọc nghiền ngẫm vỏn vẹn 1 ngày 1 đêm vừa đọc vừa khóc vì sự hy sinh cao cả của nhân vật chính... đến khi xem phim thực sự nó quá tệ nó trở thành bộ phim mà ai cũng là nhân vật chính cả 😂,negative
122,"Đối với mình đây là một phim Việt Nam đáng xem trong 2024. Mình chưa xem truyện gốc, nhưng 3 nhân vật chính đều có tính cách nổi bật và rõ ràng. Có thể khi đi xem mình không có nhiều kỳ vọng nên mình đã nhận về rất nhiều sự hài lòng.",positive
123,"Vinh trong truyện hiểu rõ mình đang và sẽ làm gì chứ không sáo rỗng như phim , xem truyện sẽ thấy rõ và cái kết nó đẹp tới mức nào , phim dường như ngoài cái tên thì không có chút nào thực gọi là chuyển thể",positive
124,"Ban đầu xem trailer thật sự mình khá thất vọng về The Wild Robot vì thật sự Ros lúc này khá bình thường (nói thẳng ra là y chang những Robot từ khoảng 10 năm trước vì thiết kế nó khá cồng kềnh), chưa kể là cả phần âm thanh và hình ảnh thì mình đều kì vọng ở Dreamworks cao hơn rất nhiều.
Nhưng sau khi xem mình đã nhận ra là mình đánh giá sai thế nào. Vì trailer nó thật sự chỉ truyền đạt được 1 phần rất nhỏ của nội dung phim, nội dung phim nhẹ nhàng, không dồn dập nhưng có thể truyền đạt được nhiều thứ khiến người xem có thể cay mắt nhưng vẫn muốn xem lại. Về hình ảnh, phim cho người xem thấy tác động của con người thế nào, con người bất chấp môi trường ra sao chỉ để đạt thứ mình muốn,... Âm thanh thì về phần này Dreamworks không dùng nhiều âm nhạc như những bộ phim khác của họ nhưng những lúc cần thiết vẫn rất hay, vừa đủ để khiến người xem theo mạch phim nhưng không khiến người xem ngộp vì quá nhiều.

Ncl trải nghiệm gần giống lúc xem The Croods vì hồi đó mình trẻ nên không đánh giá kĩ được.
+1 mang người yêu hoặc người nhà đi xem nha ^^ Lồng tiếng cũng hay lắm",positive
125,Đã xem vào ngày 5/10 và đã đặt vé xem lại nhưng lần này là đi chung với mẹ ♥,neutral
126,"Năm nay có 2 con phim hoạt hình về robot đều hay, đó là Transformers One với The Wild Robot. Xui cho Trans One là team Marketing như 💩💩. Làm phim flop lòi😅",negative
127,thực ra thì đây là phim hay nhất 2024,positive
128,tui thichs transformer one hơn,positive
129,Robot ko có giới tính nên gọi nó là cô ko hợp lí lắm,negative
130,"bộ này làm mình bị sốc vì nó khác xa với trailer và kỳ vọng của mình. có thể mô tuýp khá dễ đoán và không gì mới mẻ lắm, nhưng bằng một cách nào đó, mình vẫn xúc động vì tình mẫu tử giữa một con rô bốt và một con ngỗng, nghe dễ thương hen",positive
131,"Phim quá hay, sẽ coi cho đến khi phim hết chiếu 👌🏻",positive
132,"chỗ mình ko chiếu bản phụ đề, chán lắm",negative
133,Mê anh lồng tiếng bé ngỗng lắm nha 🤓,positive
134,"phim rất hay, cảm động. giống như Wall-E , thế giới xe hơi ... nhưng bộ phim ko tập trung vào con người nhưng lại NHÂN TÍNH hơn cả con người",positive
135,Phim 10/10❤,positive
136,vẽ đẹp điên,positive
137,"ko bik là vô tình hay cố ý mà ""Mơ Đi Làm"" lại lấy đề tài là robot và thiên nhiên, nội dung cũng là về ""robot biết yêu"",  cũng là lấy vấn đề môi trường, cũng là về việc con người bị mất kết nối với mẹ thiên nhiên. Nếu đợt oscar lần này mà nó thắng giải thì chả khác nào sút vào giữa hai chân Nhà Chuột cả :)))). thật sự rất mong điều này sảy ra :V",positive
